id,host_id,neighbourhood_group,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
15663513,68094795,Manhattan,40.76754,-73.96166,Entire home/apt,3,55,1.75,2,1,2019,6,30,181,1
20013255,115228513,Manhattan,40.80263,-73.96458,Private room,1,90,3.8,2,331,2019,5,30,150,5
25997937,57257950,Brooklyn,40.73218,-73.95855,Private room,1,1,0.1,4,249,2018,9,3,246,2
35709849,24294179,Queens,40.70084,-73.90843,Private room,1,2,2,1,17,2019,7,7,188,1
34182096,18327084,Manhattan,40.72495,-73.97679,Entire home/apt,4,0,1,1,83,2019,7,1,182,2
23322795,173685298,Manhattan,40.75664,-73.97191,Private room,1,0,1.36,11,179,2019,7,2,1,1
4000561,3325418,Manhattan,40.80395,-73.96436,Entire home/apt,1,0,0.06,3,344,2016,2,9,180,1
36387296,24726785,Brooklyn,40.69093,-73.9471,Private room,1,0,1,1,30,2019,6,9,181,7
33753198,7875127,Brooklyn,40.67468,-73.96149,Private room,2,1,0.36,1,0,2019,4,17,107,4
30224906,2271676,Manhattan,40.72566,-73.985,Entire home/apt,2,0,0.14,1,0,2018,6,16,312,2
21385556,95057247,Queens,40.65111,-73.73441,Private room,3,0,0.05,1,0,2017,8,8,264,1
296658,1530106,Brooklyn,40.66469,-73.96091,Private room,5,2,0.09,1,0,2017,9,21,264,5
21746100,19298428,Brooklyn,40.70509,-73.93471,Entire home/apt,2,6,0.31,1,0,2019,5,4,124,7
22230454,20134899,Manhattan,40.82816,-73.94957,Private room,2,47,3.78,2,0,2019,5,16,136,5
30695780,2939479,Manhattan,40.7751,-73.95294,Private room,3,2,0.32,1,23,2019,7,1,182,2
21264131,67226812,Brooklyn,40.68744,-73.94905,Entire home/apt,1,89,4.43,1,0,2019,7,8,189,2
20557017,146812160,Queens,40.76069,-73.83338,Entire home/apt,1,19,0.83,1,0,2018,1,10,10,4
266437,1397061,Manhattan,40.74139,-74.0005,Entire home/apt,4,0,0.06,1,0,2018,5,3,227,2
8186068,2182167,Brooklyn,40.71288,-73.94137,Private room,2,2,0.04,1,0,2015,9,23,266,4
8290210,41152325,Brooklyn,40.72373,-73.94537,Entire home/apt,5,0,0.36,1,0,2018,7,10,296,4
2492275,4543994,Brooklyn,40.72771,-73.95382,Entire home/apt,6,6,0.09,1,0,2017,2,7,38,3
9592655,49649740,Manhattan,40.81026,-73.95279,Private room,5,0,0.03,1,0,2016,1,2,31,3
14887088,1352304,Queens,40.58664,-73.81295,Entire home/apt,3,24,0.71,1,131,2019,6,8,159,7
4340609,7503643,Brooklyn,40.72603,-73.94147,Entire home/apt,30,5,0.09,52,339,2018,3,24,83,7
3248671,6032480,Brooklyn,40.71207,-73.95077,Private room,2,152,2.5,2,80,2019,6,18,169,3
15177242,156959,Brooklyn,40.68342,-73.9912,Private room,4,1,0.03,2,0,2016,10,2,276,1
29565064,217293060,Manhattan,40.73432,-73.99686,Entire home/apt,31,0,0.54,4,328,2019,5,5,67,2
28026246,188023318,Brooklyn,40.72625,-73.95578,Entire home/apt,1,11,1.3,4,63,2019,6,12,163,4
10336440,283636,Brooklyn,40.68545,-73.96048,Entire home/apt,3,22,0.54,1,363,2019,6,3,154,2
26598239,168815258,Brooklyn,40.69322,-73.96655,Private room,3,2,0.16,1,0,2018,7,22,203,1
25893890,194141910,Manhattan,40.75574,-73.99723,Private room,2,16,1.26,1,12,2019,5,31,151,6
10685403,55201743,Brooklyn,40.697,-73.92176,Private room,1,1,0.04,1,0,2017,3,16,75,5
19190179,36460338,Brooklyn,40.71233,-73.9586,Private room,5,6,0.46,1,64,2019,4,24,114,4
1519957,8112941,Brooklyn,40.69289,-73.94356,Private room,3,52,2.44,3,72,2019,6,24,175,2
8275346,43635876,Brooklyn,40.64077,-73.992679999999993,Private room,2,6,2.09,1,90,2019,5,20,140,2
231414,1184442,Manhattan,40.72599,-74.00168,Private room,5,1,0.01,1,210,2013,7,9,190,3
20156079,126531152,Brooklyn,40.713,-73.94381,Entire home/apt,1,4,0.17,1,0,2017,8,14,226,2
24770333,46803679,Manhattan,40.73177,-74.00162,Entire home/apt,3,0,0.12,1,0,2018,7,8,71,4
30208369,117648324,Brooklyn,40.60626,-73.9754,Private room,1,1,0.14,1,335,2018,12,2,336,1
6610244,7701992,Manhattan,40.82536,-73.94383,Entire home/apt,1,0,0.27,1,0,2016,3,30,361,3
19175819,65407018,Brooklyn,40.72306,-73.93676,Private room,1,36,1.55,5,180,2019,6,24,175,2
33496293,2363889,Manhattan,40.71508,-73.97895,Entire home/apt,2,7,2.88,1,27,2019,7,1,182,2
20912594,12123995,Manhattan,40.76104,-73.99255,Entire home/apt,2,21,1.04,2,222,2019,7,3,184,4
4774924,6465286,Brooklyn,40.71217,-73.96367,Private room,2,32,0.55,2,74,2018,10,7,280,1
27161807,134613498,Manhattan,40.72673,-73.98766,Private room,1,2,0.23,7,0,2018,12,23,357,1
9368754,801176,Manhattan,40.72893,-74.00176,Entire home/apt,3,2,0.05,1,0,2016,5,19,140,5
4637146,1755097,Brooklyn,40.69084,-73.93079,Entire home/apt,2,214,4.07,2,108,2019,6,21,172,6
17193761,97513787,Manhattan,40.71573,-73.99176,Private room,20,31,1.09,5,218,2018,9,23,266,1
28221653,160611440,Manhattan,40.79912,-73.97064,Private room,1,11,1.11,1,0,2019,6,5,156,4
291714,1321504,Brooklyn,40.67385,-73.94405,Entire home/apt,5,37,0.45,1,310,2018,4,15,105,1
32208121,241694782,Brooklyn,40.68683,-73.93825,Entire home/apt,1,1,0.47,2,68,2019,5,6,126,2
16618113,2887101,Brooklyn,40.70762,-73.94221,Private room,3,2,0.07,1,0,2017,1,17,17,3
28964166,218319766,Brooklyn,40.71741,-73.95656,Entire home/apt,2,45,5.04,1,249,2019,6,30,181,1
16662964,23820907,Queens,40.75699,-73.93499,Entire home/apt,5,0,0.04,1,0,2017,8,31,171,1
18342361,126922318,Manhattan,40.78975,-73.97154,Private room,3,78,2.93,1,246,2019,6,27,178,5
5212133,2265800,Brooklyn,40.72862,-73.95495,Entire home/apt,1,0,0.02,1,0,2015,12,1,244,3
26773228,90439931,Queens,40.77329,-73.91183,Entire home/apt,3,3,0.25,1,41,2018,9,3,246,2
19815527,11654079,Manhattan,40.72361,-73.99467,Entire home/apt,7,14,0.67,1,9,2019,4,19,109,6
6608246,26415767,Brooklyn,40.6655,-73.99501,Entire home/apt,3,52,1.12,1,297,2019,6,25,176,3
19994533,2491844,Manhattan,40.7248,-73.98774,Entire home/apt,5,1,0.08,1,5,2018,7,16,197,2
19227222,133657043,Manhattan,40.83009,-73.94723,Private room,1,1,0.81,1,0,2019,6,2,153,1
13174455,73643860,Brooklyn,40.68846,-73.92155,Private room,2,5,2.24,1,48,2019,6,23,174,1
16814205,111841534,Queens,40.67949,-73.79841,Private room,1,392,13.15,1,71,2019,7,6,187,7
24186326,10915812,Manhattan,40.71085,-74.0158,Entire home/apt,2,20,1.34,1,2,2019,6,23,174,1
4128337,20543178,Brooklyn,40.67879,-73.93653,Entire home/apt,2,191,3.27,2,311,2019,6,23,174,1
36069486,264495166,Manhattan,40.80199,-73.95779,Private room,2,1,1,3,46,2019,7,3,184,4
23979686,3894475,Brooklyn,40.6678,-73.98106,Entire home/apt,2,0,0.16,3,0,2018,7,24,202,4
30387856,107434423,Manhattan,40.72945,-74.00321,Entire home/apt,30,0,0.27,232,162,2019,7,7,141,2
2079686,7624316,Brooklyn,40.7018,-73.91823,Entire home/apt,3,14,0.21,1,0,2017,2,20,51,2
33900546,101790764,Queens,40.74895,-73.9474,Entire home/apt,2,6,2.81,2,175,2019,6,22,173,7
9857658,6355999,Manhattan,40.74387,-74.00134,Entire home/apt,2,3,0.07,1,0,2016,5,16,137,2
3286369,16608415,Brooklyn,40.67517,-73.89814,Private room,1,173,4.69,3,162,2019,7,2,183,3
4711070,24347671,Queens,40.74607,-73.91415,Shared room,1,19,0.54,1,364,2019,5,26,146,1
30393045,107434423,Manhattan,40.74108,-73.97788,Entire home/apt,30,0,0.69,232,280,2019,6,1,182,7
21399123,96346005,Manhattan,40.77455,-73.98882,Private room,3,86,4.11,3,68,2019,6,29,180,7
21566845,134946389,Brooklyn,40.68549,-73.9387,Private room,2,15,0.75,5,4,2019,7,4,185,5
23164537,172186369,Bronx,40.84718,-73.91378,Shared room,1,9,0.53,1,0,2018,5,21,141,2
21631882,11975404,Brooklyn,40.70085,-73.91929,Private room,3,1,0.05,2,0,2017,12,31,365,1
13262082,18056150,Manhattan,40.72954,-73.98842,Private room,1,1,0.03,1,0,2016,6,25,177,7
32379092,243129380,Brooklyn,40.68587,-73.9082,Private room,2,23,5.11,4,114,2019,7,2,183,3
36222367,272342845,Brooklyn,40.70157,-73.92542,Entire home/apt,2,0,1,2,359,2019,6,30,181,1
9529607,43333475,Manhattan,40.72132,-73.99708,Private room,1,3,0.9,1,178,2019,4,2,92,3
18006003,91261577,Bronx,40.85311,-73.88763,Private room,4,4,0.15,1,0,2017,8,27,239,1
25005483,139756559,Staten Island,40.54639,-74.13706,Entire home/apt,30,9,0.79,2,130,2018,10,9,282,3
35499352,170071460,Bronx,40.88531,-73.90008,Private room,3,0,1,1,88,2019,7,1,182,2
21041595,151560823,Brooklyn,40.66154,-73.91387,Private room,1,3,1.58,1,2,2019,7,1,182,2
9507100,49182321,Queens,40.75211,-73.94082,Entire home/apt,5,4,0.14,1,0,2017,10,20,293,6
6812061,35660592,Queens,40.73878,-73.89423,Private room,2,92,1.87,6,79,2019,6,15,166,7
22276602,128560208,Brooklyn,40.70429,-73.936,Private room,5,3,0.32,1,179,2018,10,9,282,3
6610516,5753744,Brooklyn,40.66058,-73.95825,Entire home/apt,4,2,0.04,2,0,2015,8,21,233,6
9434432,8012008,Manhattan,40.74015,-73.98038,Entire home/apt,2,0,0.03,1,0,2016,1,1,183,7
2105163,10732706,Manhattan,40.73646,-73.98337,Entire home/apt,3,3,0.21,1,0,2019,1,3,3,5
22616692,106394077,Queens,40.70865,-73.91088,Private room,3,0,2,1,0,2019,6,23,145,7
2524658,1091832,Brooklyn,40.69728,-73.93066,Entire home/apt,2,15,0.24,1,61,2019,3,10,69,1
18063815,50366453,Manhattan,40.76246,-73.95985,Entire home/apt,1,3,0.11,1,0,2017,6,11,162,1
2065101,7455886,Queens,40.7672,-73.90795,Private room,7,0,0.02,1,0,2016,2,30,17,1
35483911,191009021,Manhattan,40.77119,-73.98769,Entire home/apt,3,1,1,1,14,2019,6,20,171,5
30106965,141713210,Manhattan,40.75716,-73.98796,Entire home/apt,4,2,0.31,1,0,2019,1,2,2,4
1101224,2571,Brooklyn,40.68674,-73.93845,Entire home/apt,9,27,0.37,1,23,2019,5,21,141,3
21416357,25036260,Brooklyn,40.68826,-73.90933,Private room,1,34,2.07,3,207,2019,6,3,154,2
5505918,28557212,Manhattan,40.73305,-73.98255,Private room,5,4,0.08,1,0,2017,2,21,52,3
35128367,11742777,Brooklyn,40.68647,-73.96959,Entire home/apt,2,1,1,1,43,2019,6,16,167,1
21924203,22378099,Brooklyn,40.6857,-73.96964,Private room,5,0,0.06,1,0,2018,6,20,44,7
18855694,764549,Manhattan,40.72184,-73.99471,Private room,2,44,1.82,1,246,2019,6,12,163,4
8409246,3266068,Manhattan,40.72625,-73.98173,Entire home/apt,3,4,0.09,1,0,2015,12,5,339,7
13631232,64182621,Manhattan,40.78584,-73.94899,Entire home/apt,5,0,0.03,1,0,2016,8,3,244,1
19270160,20292772,Manhattan,40.76227,-73.99035,Entire home/apt,2,6,0.24,1,0,2017,11,25,329,7
25492095,144193172,Brooklyn,40.67124,-73.93401,Private room,15,0,0.29,1,0,2018,7,15,341,7
5288376,11297009,Manhattan,40.78785,-73.97717,Private room,1,15,0.29,4,330,2017,9,4,247,2
34791422,258118351,Brooklyn,40.63896,-73.99689,Entire home/apt,9,1,1,2,73,2019,7,6,187,7
1728938,478717,Brooklyn,40.67629,-73.97654,Private room,3,200,3.16,1,256,2019,5,28,148,3
2919578,4282318,Brooklyn,40.65387,-73.95973,Private room,1,91,1.58,2,99,2019,6,22,173,7
34907049,75034279,Brooklyn,40.69521,-73.95173,Private room,2,0,0.69,2,83,2019,5,30,147,1
30193183,205031545,Manhattan,40.75232,-73.96696,Entire home/apt,28,1,0.6,49,234,2019,5,20,140,2
32022820,866089,Manhattan,40.7191,-73.99513,Entire home/apt,3,0,1,3,0,2019,4,20,166,2
6871600,4271676,Manhattan,40.7214,-73.99635,Private room,1,18,0.38,3,0,2017,6,6,157,3
10033868,51501835,Manhattan,40.76244,-73.99295,Entire home/apt,30,7,0.18,31,195,2019,1,3,3,5
14445183,88945872,Brooklyn,40.6468,-73.9508,Entire home/apt,5,83,2.5,1,31,2019,6,30,181,1
30392780,107434423,Manhattan,40.75149,-73.9908,Entire home/apt,30,0,0.19,232,203,2019,1,30,178,5
35702658,22382915,Brooklyn,40.69207,-73.93833,Private room,2,0,1,1,0,2019,6,23,159,1
19898570,140889033,Queens,40.72318,-73.85621,Entire home/apt,14,1,0.22,1,7,2019,2,24,55,1
506575,2001830,Bronx,40.84937,-73.91328,Private room,3,190,2.21,2,329,2019,6,6,157,5
14524079,51446345,Manhattan,40.75316,-73.9851,Entire home/apt,2,164,4.72,1,206,2019,6,19,170,4
4891616,25168328,Manhattan,40.82389,-73.94033,Entire home/apt,1,1,0.02,1,0,2016,2,1,32,2
31125496,231150375,Brooklyn,40.69088,-73.92983,Private room,3,11,2.73,4,164,2019,6,13,164,5
22568033,21463260,Manhattan,40.7633,-73.99716,Entire home/apt,2,0,0.06,1,0,2018,1,26,101,5
19310278,54739,Brooklyn,40.67578,-73.95606,Entire home/apt,5,9,0.47,1,0,2018,11,11,315,1
3284019,15055035,Queens,40.7631,-73.92262,Private room,3,25,0.41,1,353,2016,7,30,212,7
5651944,29278028,Manhattan,40.77789,-73.95731,Private room,5,62,1.2,4,84,2019,2,19,50,3
35082227,264267484,Brooklyn,40.6613,-73.88756,Private room,2,1,1,1,270,2019,6,24,175,2
34593016,107434423,Manhattan,40.78222,-73.97676,Entire home/apt,30,0,1.54,232,334,2019,6,3,182,1
2303583,11764444,Manhattan,40.76532,-73.99061,Entire home/apt,1,11,0.26,1,0,2018,7,1,182,1
8034514,1346505,Manhattan,40.72045,-73.99016,Entire home/apt,3,4,0.09,1,0,2016,2,13,44,7
5905501,9053876,Brooklyn,40.67768,-73.93682,Entire home/apt,1,59,1.15,2,213,2018,1,3,3,4
26895277,202319331,Manhattan,40.71194,-73.97792,Private room,4,6,1.7,1,0,2019,5,20,140,2
33495663,121431667,Manhattan,40.70464,-74.0164,Entire home/apt,15,1,1,1,2,2019,6,23,174,1
187488,871727,Manhattan,40.73712,-74.00166,Private room,30,5,0.07,1,359,2018,12,3,337,2
21399131,155031529,Queens,40.74726,-73.94304,Entire home/apt,20,2,0.1,1,0,2017,11,2,306,5
14177069,2856748,Manhattan,40.75546,-73.96454,Entire home/apt,30,0,0.43,49,245,2019,4,24,17,5
13430210,4027856,Manhattan,40.74148,-73.98493,Entire home/apt,1,0,0.08,1,0,2018,10,16,228,3
31125857,232283561,Bronx,40.8296,-73.88971,Private room,1,9,1.46,3,80,2019,3,25,84,2
848718,4375988,Brooklyn,40.6593,-73.95686,Private room,3,46,0.82,3,311,2019,6,6,157,5
13937701,36438456,Manhattan,40.83625,-73.93915,Entire home/apt,2,10,0.28,1,0,2017,8,3,215,5
2110493,1834769,Queens,40.72675,-73.90522,Entire home/apt,3,7,0.69,1,333,2019,6,22,173,7
35000600,221200420,Manhattan,40.74322,-73.9722,Entire home/apt,30,0,1,23,353,2019,6,13,141,1
13463768,23121273,Brooklyn,40.64286,-73.94839,Entire home/apt,5,8,0.22,1,0,2019,4,10,100,4
27217390,200380610,Manhattan,40.77834,-73.95193,Entire home/apt,30,0,1,65,364,2019,7,7,124,4
21980711,75485224,Brooklyn,40.72085,-73.95723,Entire home/apt,2,15,0.77,1,0,2018,2,28,59,4
28152851,19303369,Queens,40.74408,-73.90498,Private room,30,2,0.28,37,0,2019,1,14,14,2
16390662,106291193,Queens,40.7408,-73.82708,Private room,1,0,0.07,1,0,2017,9,7,282,1
13603364,1924750,Queens,40.76376,-73.91438,Private room,2,50,1.63,2,179,2019,5,31,151,6
15131279,92237522,Brooklyn,40.63714,-73.95316,Private room,3,28,2.64,2,54,2019,6,15,166,7
8427638,9036787,Manhattan,40.80109,-73.97093,Entire home/apt,4,46,1.02,1,207,2019,5,12,132,1
19326745,131354448,Queens,40.75532,-73.81074,Entire home/apt,3,37,1.51,4,0,2018,8,28,240,3
19348139,24806534,Brooklyn,40.68287,-73.97117,Private room,3,1,0.04,1,0,2017,7,24,205,2
21446922,11452850,Brooklyn,40.71171,-73.95896,Private room,2,3,0.15,1,0,2018,5,15,135,3
19116844,30232035,Manhattan,40.71909,-73.9865,Private room,10,0,0.36,1,0,2019,6,12,102,1
10497886,21820535,Brooklyn,40.67104,-73.93859,Private room,3,0,0.41,1,0,2019,5,29,88,1
21667120,157075387,Manhattan,40.76495,-73.98844,Entire home/apt,2,19,0.96,1,0,2018,4,26,116,5
16449771,36234811,Queens,40.5921,-73.79285,Private room,1,28,0.91,4,159,2019,5,5,125,1
7151565,37453881,Brooklyn,40.71827,-73.94258,Private room,1,6,0.17,1,0,2018,10,20,293,7
23258724,15194406,Brooklyn,40.65774,-73.99927,Entire home/apt,1,113,6.7,1,13,2019,6,19,170,4
35640594,268122129,Brooklyn,40.70087,-73.94075,Shared room,30,0,1.54,5,341,2019,6,20,169,2
6062060,24561040,Brooklyn,40.67975,-73.97666,Private room,2,9,0.2,3,251,2017,5,21,141,1
35717409,175730239,Queens,40.73913,-73.92692,Shared room,3,0,1,12,359,2019,6,7,158,5
30255425,24878388,Brooklyn,40.67947,-73.97806,Private room,10,1,0.16,2,250,2019,1,1,1,3
553565,567226,Manhattan,40.86821,-73.92252,Entire home/apt,10,25,0.3,1,129,2019,6,1,152,7
28616435,89728139,Manhattan,40.82714,-73.93888,Private room,3,15,1.56,1,179,2019,6,1,152,7
22545284,3073721,Brooklyn,40.65398,-73.94399,Entire home/apt,2,52,3.54,1,0,2019,1,1,1,3
32891080,242296495,Brooklyn,40.64922,-73.93301,Private room,1,31,8.02,3,66,2019,7,5,186,6
30231630,227037845,Queens,40.7385,-73.9065,Entire home/apt,1,43,5.73,1,231,2019,7,4,185,5
30501797,5048861,Manhattan,40.72333,-73.97934,Entire home/apt,2,3,0.45,1,0,2019,1,1,1,3
4479632,20431437,Manhattan,40.72736,-74.00192,Entire home/apt,30,159,2.83,1,129,2019,6,12,163,4
13437219,3143680,Manhattan,40.8259,-73.94962,Private room,7,2,0.06,1,0,2017,3,24,83,6
5770483,29936494,Manhattan,40.76525,-73.98953,Entire home/apt,5,55,1.09,1,34,2019,6,14,165,6
13859473,81888716,Brooklyn,40.69715,-73.93166,Entire home/apt,2,117,3.22,1,51,2019,6,23,174,1
14300750,6762657,Brooklyn,40.67324,-73.88292,Private room,2,38,1.07,2,357,2019,7,5,186,6
5432178,28000421,Brooklyn,40.71551,-73.9436,Private room,1,0,0.02,2,0,2015,10,29,236,7
19384034,135877454,Queens,40.76065,-73.90905,Entire home/apt,4,6,0.48,1,0,2018,9,1,244,7
32641991,227520154,Brooklyn,40.70897,-73.96392,Private room,4,0,1,2,280,2019,6,12,131,6
13891302,30283594,Manhattan,40.76062,-73.99741,Entire home/apt,30,1,0.24,121,185,2019,3,6,65,4
30124398,4077993,Brooklyn,40.67536,-73.94237,Entire home/apt,2,2,0.27,2,0,2019,1,2,2,4
25416257,26490270,Brooklyn,40.65925,-73.94862,Entire home/apt,1,1,0.12,1,365,2018,10,30,303,3
33033214,2300366,Brooklyn,40.70835,-73.94163,Private room,2,1,0.63,2,9,2019,5,22,142,4
28840001,217468746,Staten Island,40.62448,-74.08317,Entire home/apt,1,23,2.43,1,0,2019,7,5,186,6
7573221,5287536,Brooklyn,40.72961,-73.95656,Entire home/apt,1,0,0.02,1,0,2016,1,30,29,5
28153873,3571431,Manhattan,40.73281,-74.00688,Entire home/apt,4,5,0.55,2,289,2019,5,26,146,1
9106756,1692708,Brooklyn,40.72782,-73.95459,Entire home/apt,14,0,0.1,1,42,2018,3,2,3,3
32271293,61042,Manhattan,40.82153,-73.954580000000007,Private room,5,7,1.68,6,11,2019,6,21,172,6
12871039,30368670,Manhattan,40.76474,-73.99154,Entire home/apt,180,29,0.84,2,0,2018,8,3,215,6
1919647,9951559,Manhattan,40.72083,-73.98755,Entire home/apt,2,71,1.04,1,222,2019,6,23,174,1
9334086,25402037,Manhattan,40.84465,-73.93733,Entire home/apt,2,3,0.07,1,0,2016,3,30,90,4
21000540,128490590,Bronx,40.81553,-73.92453,Entire home/apt,2,0,0.05,1,0,2017,6,7,288,3
29415474,3585637,Brooklyn,40.68071,-73.95761,Entire home/apt,30,0,0.2,1,281,2019,4,26,151,7
13427968,78258,Manhattan,40.82291,-73.94958,Entire home/apt,7,42,1.14,1,0,2018,8,5,217,1
33660966,253693119,Brooklyn,40.71993,-73.96395,Entire home/apt,180,0,0.5,1,310,2019,5,31,181,2
14036591,5367097,Brooklyn,40.70658,-73.95001,Private room,30,0,0.09,1,0,2018,12,8,248,1
25335433,191343281,Manhattan,40.77255,-73.99057,Shared room,1,1,0.07,1,89,2018,5,26,146,7
28558474,21124300,Brooklyn,40.68803,-73.973,Entire home/apt,2,8,0.83,1,14,2019,7,7,188,1
11007370,30283594,Manhattan,40.7598,-73.98537,Entire home/apt,30,0,0.06,121,148,2018,1,24,21,4
18958323,21190402,Staten Island,40.60577,-74.12819,Private room,1,0,0.11,1,0,2018,12,4,308,4
25403075,191765199,Manhattan,40.83387,-73.94163,Private room,1,18,1.34,6,38,2019,6,4,155,3
2524228,8288419,Brooklyn,40.64447,-73.99574,Private room,1,96,1.51,4,120,2019,6,12,163,4
33135591,549971,Manhattan,40.7142,-73.99254,Entire home/apt,30,3,1.25,1,33,2019,5,17,137,6
34151410,257842396,Brooklyn,40.72468,-73.94042,Entire home/apt,2,1,1,1,0,2019,6,10,161,2
10609249,1515120,Manhattan,40.755,-73.96562,Private room,3,9,0.23,1,88,2016,12,28,363,4
35807411,2367604,Queens,40.70694,-73.91552,Private room,1,0,0.94,1,67,2019,6,26,163,4
4866867,1113080,Brooklyn,40.64605,-74.00338,Private room,22,16,0.29,3,173,2019,6,2,153,1
9769817,50374022,Brooklyn,40.71162,-73.9639,Entire home/apt,5,13,0.31,2,0,2017,1,2,2,2
5543996,28745989,Brooklyn,40.61056,-73.96558,Entire home/apt,1,0,0.11,1,0,2018,5,28,210,7
24853655,102351927,Manhattan,40.76482,-73.98674,Entire home/apt,7,10,0.74,1,0,2019,7,6,187,7
33778352,28580275,Manhattan,40.75625,-73.96416,Private room,2,6,2.69,4,297,2019,6,30,181,1
19940173,137306448,Manhattan,40.7823,-73.94736,Entire home/apt,1,29,2.82,1,338,2019,6,26,177,4
21054217,151671343,Manhattan,40.74881,-73.99375,Entire home/apt,2,42,1.99,1,36,2019,7,1,182,2
32094042,228879817,Queens,40.74588,-73.83284,Private room,1,14,2.76,6,121,2019,7,2,183,3
34207673,252604696,Manhattan,40.74899,-73.99605,Private room,1,0,0.82,20,359,2019,6,12,170,4
8957187,1317384,Manhattan,40.82647,-73.94747,Private room,2,92,2.08,2,177,2019,6,12,163,4
31106126,155691570,Queens,40.75812,-73.87195,Entire home/apt,1,36,5.71,5,150,2019,6,17,168,2
8210686,4998154,Brooklyn,40.73266,-73.95841,Private room,3,0,0.03,1,0,2016,10,9,136,4
5191617,3977023,Brooklyn,40.68977,-73.95603,Private room,1,1,0.02,2,0,2015,8,31,243,2
30435839,222049462,Queens,40.65901,-73.7356,Private room,1,42,5.78,2,87,2019,6,28,179,6
13980860,32772480,Brooklyn,40.66011,-73.95965,Entire home/apt,3,15,1.46,2,154,2019,6,26,177,4
27205234,928165,Brooklyn,40.6969,-73.9114,Private room,2,12,1.19,1,0,2019,1,4,4,6
19414813,4422523,Manhattan,40.73392,-74.00354,Entire home/apt,30,3,0.17,6,286,2019,1,24,24,5
32683419,244370442,Manhattan,40.76033,-73.98636,Private room,1,5,1.85,7,363,2019,5,25,145,7
6722799,21079341,Manhattan,40.74558,-74.00325,Entire home/apt,2,2,0.18,1,0,2018,12,30,364,1
20193790,143796248,Brooklyn,40.71029,-73.95148,Private room,1,1,0.04,1,0,2017,8,6,218,1
29333330,7389707,Manhattan,40.84539,-73.93968,Shared room,2,14,2.82,2,0,2019,6,13,164,5
17220307,115946844,Brooklyn,40.69819,-73.99324,Entire home/apt,2,13,0.45,1,0,2017,12,30,364,7
21313640,10500831,Brooklyn,40.68527,-73.95014,Entire home/apt,4,42,2.01,1,91,2019,7,7,188,1
22390736,163749958,Manhattan,40.74351,-73.97857,Shared room,1,4,0.49,3,324,2019,5,14,134,3
22751906,167019780,Brooklyn,40.68117,-73.93537,Entire home/apt,3,41,2.46,1,211,2019,6,19,170,4
18266775,99608108,Brooklyn,40.70549,-73.91527,Private room,2,34,1.33,3,319,2019,6,23,174,1
5594865,1342014,Manhattan,40.71369,-73.98828,Private room,1,3,0.68,1,0,2019,4,24,114,4
13670109,59938558,Manhattan,40.72735,-73.98739,Entire home/apt,3,4,0.11,1,0,2016,10,9,283,1
33364071,12593328,Brooklyn,40.64627,-73.93164,Private room,3,3,1.05,3,0,2019,4,29,119,2
32127699,241035874,Brooklyn,40.71045,-73.93826,Private room,2,16,4.14,1,355,2019,6,3,154,2
34972213,242344309,Brooklyn,40.70671,-73.94774,Private room,1,6,6,4,0,2019,7,1,182,2
30745232,3016566,Brooklyn,40.67371,-73.9769,Private room,1,1,0.37,1,351,2019,4,19,109,6
29005696,15528170,Brooklyn,40.67737,-73.97159,Private room,8,1,0.15,1,156,2018,12,21,355,6
9351006,47784768,Brooklyn,40.66447,-73.91743,Private room,2,75,1.73,2,249,2019,6,21,172,6
35740337,4955986,Manhattan,40.76364,-73.97589,Entire home/apt,2,0,1,1,253,2019,7,1,182,2
24497265,61391963,Manhattan,40.74651,-73.97868,Entire home/apt,30,3,0.5,91,342,2019,5,31,151,6
134934,652842,Brooklyn,40.71823,-73.95849,Entire home/apt,10,22,0.38,1,52,2019,5,30,150,5
22845926,74410137,Manhattan,40.80684,-73.94612,Private room,3,10,0.57,1,0,2018,12,20,354,5
10082057,51734800,Brooklyn,40.63066,-73.96496,Private room,2,5,0.13,2,358,2018,3,31,90,7
19049449,19419141,Brooklyn,40.69293,-73.9221,Private room,3,0,0.15,1,0,2017,8,30,263,5
24535218,107434423,Manhattan,40.71433,-74.01073,Entire home/apt,30,0,0.11,232,316,2018,8,2,2,1
27925678,194535003,Manhattan,40.75537,-73.995,Private room,30,2,0.23,1,352,2018,10,27,300,7
846457,945407,Brooklyn,40.7141,-73.96477,Entire home/apt,3,8,0.13,1,0,2017,9,25,268,2
30676471,229450070,Manhattan,40.82398,-73.93815,Shared room,2,15,2.28,1,96,2019,6,5,156,4
34778518,262244457,Manhattan,40.77064,-73.95606,Entire home/apt,1,7,4.47,1,188,2019,6,30,181,1
2279335,7009234,Brooklyn,40.71947,-73.9552,Entire home/apt,2,3,0.06,1,0,2015,10,19,292,2
34834869,61396454,Manhattan,40.75494,-73.96522,Entire home/apt,30,0,1,14,332,2019,6,28,151,6
57166,272006,Queens,40.77185,-73.90502,Entire home/apt,2,17,0.16,1,292,2019,6,17,168,2
13902725,6034354,Manhattan,40.75913,-73.98991,Private room,1,41,1.19,1,170,2019,5,23,143,5
1740311,9162713,Manhattan,40.72105,-73.98519,Entire home/apt,2,65,0.96,1,350,2019,6,28,179,6
